item_id,knowledge_code
2177,"[1, 42, 64, 236]"
4086,"[1, 42, 64, 236]"
7242,"[1, 42, 65, 236]"
3988,"[1, 42, 65, 236]"
7030,"[1, 42, 67, 236]"
6179,"[1, 42, 63, 236]"
3222,"[1, 42, 63, 64, 65, 66, 236]"
2586,"[1, 20, 25, 42, 63, 216, 236]"
190,"[1, 72, 264, 265]"
6043,"[1, 3, 7, 183]"
8197,"[1, 3, 15, 193]"
5996,"[1, 42, 61, 231]"
6306,"[1, 42, 61, 231]"
8145,"[1, 42, 61, 231]"
2731,"[1, 42, 231, 233]"
960,"[1, 42, 231, 233]"
5834,"[1, 42, 61, 231]"
1411,"[1, 42, 51, 231]"
4224,"[1, 42, 51, 231]"
6088,"[1, 42, 61, 231, 232]"
7822,"[1, 42, 51, 231]"
6063,"[1, 42, 68, 237]"
7866,"[1, 20, 25, 218]"
3620,"[1, 42, 68, 237]"
5517,"[1, 42, 68, 237]"
7252,"[1, 42, 68, 237]"
113,"[1, 42, 68, 237]"
5124,"[1, 42, 68, 237]"
2876,"[1, 42, 68, 237]"
1116,"[1, 42, 68, 237]"
8395,"[1, 42, 68, 237]"
429,"[1, 42, 68, 237]"
5579,"[1, 42, 48, 145]"
1978,"[1, 20, 26, 102]"
6302,"[1, 42, 68, 237, 239]"
2663,"[1, 72, 76, 261]"
5599,"[1, 3, 250, 251]"
8167,"[1, 3, 9, 10, 189, 196]"
5993,"[1, 3, 10, 188]"
6366,"[1, 3, 10, 188]"
8921,"[1, 72, 73, 257, 258]"
3798,"[1, 72, 74, 257]"
756,"[1, 72, 257, 260]"
3250,"[1, 3, 8, 179]"
2062,"[1, 20, 21, 112]"
7124,"[1, 3, 11, 20, 33, 206, 211, 212]"
8706,"[1, 20, 22, 112]"
2995,"[1, 3, 7, 181]"
575,"[1, 42, 45, 47]"
2074,"[1, 3, 17, 42, 54, 61, 231, 119, 84]"
6481,"[1, 3, 17, 42, 54, 69, 155, 119, 84]"
5114,"[1, 3, 17, 42, 54, 61, 231, 119, 84]"
2068,"[1, 42, 45, 47]"
7974,"[1, 3, 17, 42, 54, 231, 232, 119, 84]"
1071,"[1, 42, 45, 47]"
7762,"[1, 42, 45, 47]"
5954,"[1, 42, 45, 47]"
8177,"[1, 42, 45, 47]"
6893,"[1, 20, 25, 34, 114, 223]"
8980,"[1, 20, 52, 272]"
2112,"[1, 20, 25, 219]"
4501,"[1, 20, 32, 131]"
7263,"[1, 20, 32, 131]"
1999,"[1, 20, 32, 133]"
7958,"[1, 42, 48, 148]"
7495,"[1, 42, 48, 145]"
8797,"[1, 42, 48, 145]"
6654,"[1, 42, 48, 146]"
3627,"[1, 42, 48, 146]"
5600,"[1, 42, 48, 146]"
6612,"[1, 42, 48, 146]"
6476,"[1, 42, 48, 145, 147]"
8370,"[1, 42, 48, 146]"
4796,"[1, 42, 48, 145, 146]"
3341,"[1, 42, 48, 146]"
6983,"[1, 42, 48, 146]"
6812,"[1, 42, 61, 231]"
8512,"[1, 42, 61, 231]"
2630,"[1, 42, 231, 233]"
4006,"[1, 42, 51, 231]"
3796,"[1, 42, 51, 231]"
2594,"[1, 42, 51, 231]"
6928,"[1, 42, 231, 232]"
7011,"[1, 20, 43, 114]"
8290,"[1, 20, 25, 217]"
2857,"[1, 20, 25, 218]"
151,"[1, 20, 26, 39, 123, 225]"
4519,"[1, 20, 26, 225]"
1859,"[1, 20, 26, 39, 123, 225]"
690,"[1, 20, 245, 39, 118, 123]"
6124,"[1, 20, 245, 39, 118, 123]"
5755,"[1, 20, 245, 118]"
2097,"[1, 3, 20, 37, 118, 250, 251]"
4380,"[1, 20, 37, 42, 50, 118, 228]"
2473,"[1, 42, 57, 138, 103]"
2153,"[1, 42, 57, 134, 135, 138]"
647,"[1, 42, 46, 138]"
6251,"[1, 42, 46, 138]"
7111,"[1, 42, 57, 138]"
7095,"[1, 42, 57, 60, 138, 230]"
3792,"[1, 42, 60, 230]"
815,"[1, 42, 46, 138]"
5787,"[1, 42, 46, 138]"
1726,"[1, 42, 60, 230]"
7912,"[1, 42, 64, 236]"
1986,"[1, 20, 38, 116]"
7425,"[1, 42, 45, 141]"
3412,"[1, 42, 45, 141, 279]"
5305,"[1, 42, 45, 141]"
3609,"[1, 42, 45, 141]"
1835,"[1, 42, 45, 142]"
7083,"[1, 42, 45, 142]"
8671,"[1, 42, 45, 142]"
8410,"[1, 42, 45, 142]"
1776,"[1, 42, 45, 279]"
579,"[1, 42, 45, 279]"
203,"[1, 3, 10, 187]"
4960,"[1, 3, 17, 201]"
2814,"[1, 3, 17, 201]"
3241,"[1, 3, 17, 201]"
6222,"[1, 3, 17, 201]"
138,"[1, 3, 17, 199]"
1719,"[1, 3, 17, 201]"
4183,"[1, 3, 17, 201]"
6207,"[1, 3, 17, 6]"
3440,"[1, 3, 17, 199]"
7716,"[1, 3, 17, 201]"
5943,"[1, 3, 11, 18]"
4732,"[1, 72, 264, 265]"
1099,"[1, 3, 104, 77]"
2382,"[1, 72, 261, 88]"
1807,"[1, 72, 264, 265]"
870,"[1, 72, 82, 264]"
8460,"[1, 72, 81, 264]"
2450,"[1, 3, 10, 72, 82, 189, 264]"
2667,"[1, 3, 19, 208]"
852,"[1, 3, 19, 209]"
6288,"[1, 3, 19, 208]"
2704,"[1, 20, 118, 120]"
4217,"[1, 20, 118, 120]"
8225,"[1, 20, 118, 120]"
641,"[1, 20, 118, 120]"
8495,"[1, 20, 118, 120]"
4863,"[1, 20, 25, 118, 120, 223]"
19,"[1, 20, 25, 118, 120, 223]"
2210,"[1, 20, 25, 118, 120, 223]"
7400,"[1, 20, 25, 118, 120, 223]"
2809,"[1, 20, 25, 118, 120, 222]"
3039,"[1, 72, 86, 261]"
2613,"[1, 72, 86, 261]"
7528,"[1, 72, 86, 261]"
3560,"[1, 72, 86, 261]"
6547,"[1, 72, 86, 261]"
3042,"[1, 20, 39, 123]"
7887,"[1, 42, 68, 237]"
6218,"[1, 42, 68, 237]"
532,"[1, 42, 68, 237]"
8806,"[1, 42, 68, 237]"
6285,"[1, 42, 68, 237]"
3612,"[1, 42, 68, 237]"
3950,"[1, 42, 68, 237]"
1351,"[1, 42, 71, 149]"
1433,"[1, 42, 71, 149]"
3439,"[1, 42, 44, 71, 230, 87]"
6636,"[1, 42, 71, 149]"
6478,"[1, 42, 71, 149]"
1953,"[1, 42, 71, 149]"
1032,"[1, 42, 71, 87]"
4862,"[1, 42, 71, 87]"
4177,"[1, 42, 71, 149]"
6939,"[1, 42, 71, 149]"
5375,"[1, 42, 44, 71, 230, 87]"
4055,"[1, 42, 71, 87]"
5061,"[1, 20, 36, 42, 71, 116, 87]"
7317,"[1, 42, 70, 241]"
3319,"[1, 42, 70, 241]"
5782,"[1, 42, 70, 241]"
6133,"[1, 42, 66, 70, 236, 121]"
152,"[1, 42, 66, 70, 236, 121]"
1794,"[1, 42, 70, 242]"
6728,"[1, 42, 70, 241]"
3205,"[1, 42, 70, 241]"
2681,"[1, 20, 21, 22, 35, 43, 112, 114, 214, 31, 247]"
3635,"[1, 3, 16, 203]"
7359,"[1, 3, 16, 202]"
1244,"[1, 3, 16, 203]"
6380,"[1, 3, 16, 202]"
802,"[1, 3, 16, 202]"
7862,"[1, 72, 81, 264]"
4770,"[1, 72, 82, 264]"
5416,"[1, 72, 82, 264]"
8137,"[1, 72, 264, 266]"
2890,"[1, 20, 26, 226]"
2481,"[1, 20, 26, 225]"
6878,"[1, 20, 26, 224]"
6816,"[1, 20, 26, 224]"
8701,"[1, 20, 26, 224]"
1882,"[1, 3, 15, 195]"
8535,"[1, 3, 15, 195]"
70,"[1, 3, 15, 195]"
880,"[1, 3, 15, 195]"
4600,"[1, 3, 15, 195]"
367,"[1, 3, 15, 193]"
8919,"[1, 3, 15, 195]"
3458,"[1, 42, 68, 238]"
2780,"[1, 20, 37, 42, 50, 118, 228]"
1163,"[1, 20, 21, 33, 112, 210]"
6932,"[1, 20, 23, 113]"
4983,"[1, 20, 23, 113]"
8918,"[1, 20, 116, 117]"
540,"[1, 20, 36, 116]"
3048,"[1, 90, 106, 278]"
339,"[1, 20, 116, 117]"
5062,"[1, 20, 214, 31]"
156,"[1, 42, 60, 230]"
6206,"[1, 42, 44, 230]"
7024,"[1, 42, 45, 49]"
7693,"[1, 42, 45, 49]"
1905,"[1, 42, 45, 49]"
7590,"[1, 42, 45, 49]"
4908,"[1, 20, 35, 114]"
3823,"[1, 20, 35, 114]"
6224,"[1, 20, 34, 114]"
8757,"[1, 20, 35, 42, 45, 114, 142]"
5341,"[1, 20, 35, 114]"
8400,"[1, 20, 35, 114]"
3193,"[1, 20, 35, 114]"
3659,"[1, 20, 33, 35, 41, 114]"
3301,"[1, 20, 34, 114]"
8130,"[1, 20, 35, 42, 45, 114, 142]"
1557,"[1, 20, 35, 114, 99]"
4703,"[1, 72, 80, 261]"
3297,"[1, 3, 16, 203]"
4566,"[1, 3, 101, 173]"
2174,"[1, 3, 19, 207, 95]"
2576,"[1, 3, 104, 161]"
4097,"[1, 3, 13, 169]"
4278,"[1, 3, 13, 169]"
4617,"[1, 3, 4, 104, 163]"
41,"[1, 3, 101, 104, 161, 172]"
6792,"[1, 3, 101, 104, 161, 172, 175]"
6630,"[1, 3, 13, 170]"
8691,"[1, 3, 104, 161, 163]"
5399,"[1, 3, 104, 161, 163]"
4082,"[1, 3, 13, 169, 170, 171]"
4567,"[1, 3, 104, 161]"
1931,"[1, 3, 13, 169]"
6315,"[1, 3, 13, 169]"
6079,"[1, 3, 4, 104, 163]"
8830,"[1, 3, 101, 104, 161, 172]"
8070,"[1, 3, 101, 104, 161, 172, 175]"
2253,"[1, 3, 13, 170]"
4387,"[1, 3, 104, 161, 163]"
8128,"[1, 3, 104, 161, 163]"
1838,"[1, 3, 13, 169, 170, 171]"
3526,"[1, 3, 104, 161]"
6646,"[1, 3, 104, 161]"
6091,"[1, 3, 7, 181]"
1402,"[1, 3, 7, 181, 183]"
3016,"[1, 3, 104, 163]"
2191,"[1, 3, 12, 250]"
2725,"[1, 3, 7, 182]"
6820,"[1, 3, 7, 183]"
6637,"[1, 3, 7, 101, 174, 183]"
6835,"[1, 3, 7, 101, 172, 173, 174, 181]"
1225,"[1, 3, 104, 161]"
3971,"[1, 3, 104, 161]"
7445,"[1, 3, 7, 181]"
1976,"[1, 3, 7, 181, 183]"
5790,"[1, 3, 104, 163]"
4777,"[1, 3, 12, 250]"
8071,"[1, 3, 7, 182]"
4028,"[1, 3, 7, 183]"
7341,"[1, 3, 7, 101, 174, 183]"
6695,"[1, 3, 7, 101, 172, 173, 174, 181]"
1935,"[1, 3, 11, 204]"
1047,"[1, 3, 11, 204]"
2960,"[1, 3, 11, 204]"
5444,"[1, 3, 11, 206]"
7342,"[1, 3, 11, 206]"
8883,"[1, 3, 11, 206]"
4045,"[1, 3, 11, 205]"
3407,"[1, 3, 4, 11, 104, 204]"
7451,"[1, 3, 4, 11, 104, 204]"
8334,"[1, 3, 11, 205]"
3952,"[1, 20, 24, 113]"
8039,"[1, 20, 24, 113]"
6041,"[1, 42, 45, 59, 134, 143]"
5636,"[1, 3, 4, 20, 33, 35, 41, 104, 114]"
361,"[1, 72, 86, 261]"
3586,"[1, 3, 11, 206]"
6122,"[1, 42, 45, 59, 134, 143]"
8183,"[1, 72, 261, 263, 264, 268]"
1200,"[1, 20, 32, 131, 133]"
6673,"[1, 72, 257, 259]"
6412,"[1, 72, 257, 259]"
4719,"[1, 20, 21, 112]"
2066,"[1, 20, 24, 113]"
4108,"[1, 3, 11, 206]"
8166,"[1, 20, 21, 112]"
1313,"[1, 20, 112, 254]"
8221,"[1, 20, 21, 112]"
6401,"[1, 20, 24, 113]"
3211,"[1, 42, 45, 142]"
2121,"[1, 20, 25, 34, 114, 223]"
6364,"[1, 3, 11, 206]"
5054,"[1, 3, 19, 207, 208]"
5287,"[1, 3, 19, 209]"
3273,"[1, 3, 19, 209]"
8257,"[1, 3, 19, 207]"
5395,"[1, 3, 19, 207, 208]"
4181,"[1, 42, 50, 229]"
2087,"[1, 42, 44, 68, 230, 91]"
6944,"[1, 20, 32, 131, 133]"
6588,"[1, 3, 8, 180]"
7256,"[1, 3, 104, 161]"
2446,"[1, 3, 8, 178]"
8879,"[1, 3, 8, 179]"
8754,"[1, 3, 8, 178]"
2133,"[1, 3, 8, 178]"
2928,"[1, 3, 8, 180]"
4922,"[1, 3, 8, 180]"
4873,"[1, 3, 8, 179, 180]"
5601,"[1, 3, 8, 179, 180]"
2124,"[1, 20, 33, 41, 210]"
2696,"[1, 20, 33, 41, 210, 212]"
8593,"[1, 3, 11, 20, 33, 41, 206, 210]"
2424,"[1, 3, 11, 20, 33, 206, 210]"
6900,"[1, 3, 11, 20, 33, 206, 210, 211]"
8490,"[1, 3, 11, 20, 33, 206, 210, 211]"
7509,"[1, 20, 33, 41, 210]"
5611,"[1, 20, 33, 41, 210]"
1778,"[1, 20, 33, 41, 210, 212]"
3755,"[1, 20, 33, 41, 210, 212]"
3294,"[1, 20, 33, 41, 210]"
6531,"[1, 3, 11, 20, 33, 41, 206, 210]"
6575,"[1, 3, 11, 20, 33, 206, 210]"
4102,"[1, 3, 11, 20, 33, 206, 210, 211]"
1257,"[1, 3, 11, 20, 33, 206, 210, 211]"
8787,"[1, 20, 33, 41, 210]"
8424,"[1, 20, 33, 41, 210]"
961,"[1, 20, 33, 41, 210]"
5814,"[1, 20, 33, 41, 210, 212]"
262,"[1, 3, 11, 20, 33, 41, 206, 210]"
5830,"[1, 3, 11, 20, 33, 206, 210, 211]"
4072,"[1, 3, 11, 20, 33, 206, 210, 211]"
307,"[1, 20, 33, 41, 210]"
8106,"[1, 20, 21, 112]"
35,"[1, 20, 23, 113]"
3760,"[1, 20, 21, 33, 112, 210]"
4672,"[1, 20, 116, 117]"
4405,"[1, 20, 21, 112]"
3652,"[1, 20, 23, 113]"
7347,"[1, 20, 21, 112]"
5059,"[1, 20, 38, 116]"
158,"[1, 20, 38, 116]"
4693,"[1, 20, 21, 33, 112, 210]"
5659,"[1, 20, 21, 112]"
8300,"[1, 20, 38, 116]"
708,"[1, 20, 21, 33, 112, 210]"
4977,"[1, 72, 80, 261]"
7921,"[1, 72, 79, 261]"
6424,"[1, 42, 69, 168]"
3198,"[1, 72, 2, 261]"
2908,"[1, 72, 73, 257]"
3876,"[1, 72, 89, 261]"
3220,"[1, 72, 92, 261]"
2615,"[1, 72, 80, 261]"
6349,"[1, 72, 80, 261]"
5531,"[1, 72, 93, 261]"
3703,"[1, 20, 35, 114]"
419,"[1, 20, 35, 114]"
6055,"[1, 72, 78, 261]"
2994,"[1, 72, 80, 261]"
6287,"[1, 72, 86, 261]"
5405,"[1, 72, 86, 261]"
2231,"[1, 72, 86, 261]"
1736,"[1, 72, 86, 261]"
3906,"[1, 72, 86, 261]"
6737,"[1, 3, 9, 196, 197, 198]"
1178,"[1, 3, 10, 189]"
3697,"[1, 3, 9, 196, 197, 198]"
8207,"[1, 3, 9, 196]"
4690,"[1, 3, 10, 190]"
1669,"[1, 3, 10, 191]"
7918,"[1, 3, 9, 198]"
5161,"[1, 3, 7, 10, 183, 184, 190, 191]"
6629,"[1, 3, 9, 196, 197, 198]"
5565,"[1, 3, 10, 184]"
7743,"[1, 3, 9, 249]"
6530,"[1, 3, 10, 189]"
1329,"[1, 3, 9, 196, 197, 198]"
5919,"[1, 3, 9, 196]"
6632,"[1, 3, 10, 190]"
1743,"[1, 3, 10, 191]"
3558,"[1, 3, 9, 198]"
7991,"[1, 3, 7, 10, 183, 184, 190, 191]"
2714,"[1, 3, 9, 196, 197, 198]"
3767,"[1, 3, 10, 184]"
8442,"[1, 3, 9, 249]"
6498,"[1, 3, 7, 9, 15, 183, 192, 193, 198]"
4259,"[1, 3, 7, 9, 15, 183, 193, 198]"
699,"[1, 3, 15, 192]"
7320,"[1, 3, 12, 15, 192, 250]"
1051,"[1, 3, 15, 42, 69, 155, 192]"
2998,"[1, 3, 15, 192]"
7365,"[1, 3, 7, 9, 15, 183, 192, 193, 198]"
3702,"[1, 3, 12, 15, 193, 250]"
3894,"[1, 3, 12, 15, 195, 250]"
4335,"[1, 3, 12, 15, 193, 250]"
5065,"[1, 3, 7, 9, 15, 183, 193, 198]"
2590,"[1, 3, 15, 192]"
668,"[1, 3, 15, 192]"
4089,"[1, 3, 12, 15, 192, 250]"
1197,"[1, 3, 15, 42, 69, 155, 192]"
6750,"[1, 3, 15, 192]"
7582,"[1, 3, 7, 9, 15, 183, 192, 193, 198]"
6330,"[1, 3, 12, 15, 193, 250]"
8385,"[1, 3, 12, 15, 195, 250]"
1797,"[1, 3, 12, 15, 193, 250]"
4392,"[1, 3, 7, 9, 15, 183, 193, 198]"
1148,"[1, 3, 15, 192]"
5339,"[1, 20, 33, 35, 41, 114]"
531,"[1, 20, 35, 114]"
2035,"[1, 20, 35, 114]"
5872,"[1, 20, 35, 114]"
5474,"[1, 20, 35, 114]"
6529,"[1, 20, 35, 114]"
6115,"[1, 20, 33, 35, 41, 114]"
7559,"[1, 20, 35, 114]"
8660,"[1, 20, 35, 114]"
6913,"[1, 20, 35, 114]"
4870,"[1, 20, 35, 114]"
7168,"[1, 20, 35, 114]"
6107,"[1, 20, 35, 114]"
3548,"[1, 20, 35, 114]"
5795,"[1, 20, 35, 114]"
3788,"[1, 20, 35, 114]"
6781,"[1, 20, 30, 126]"
6526,"[1, 20, 30, 125]"
3068,"[1, 20, 30, 125]"
2946,"[1, 20, 30, 125]"
8381,"[1, 20, 30, 126]"
989,"[1, 20, 30, 126]"
3957,"[1, 20, 30, 126]"
4916,"[1, 20, 30, 126]"
356,"[1, 20, 30, 126]"
4973,"[1, 20, 30, 126]"
6687,"[1, 20, 30, 126]"
2848,"[1, 20, 114, 99]"
66,"[1, 20, 32, 131]"
3384,"[1, 20, 32, 131]"
5291,"[1, 20, 32, 131]"
2006,"[1, 20, 32, 131]"
4427,"[1, 20, 32, 131]"
4516,"[1, 20, 32, 131]"
2674,"[1, 20, 32, 131]"
6438,"[1, 20, 32, 133]"
5078,"[1, 20, 32, 132]"
8781,"[1, 20, 114, 99]"
8312,"[1, 20, 32, 131]"
3105,"[1, 20, 32, 131]"
1228,"[1, 20, 32, 133]"
4475,"[1, 42, 45, 142]"
4458,"[1, 42, 59, 134]"
8764,"[1, 42, 45, 142]"
7922,"[1, 42, 55, 134]"
3329,"[1, 42, 55, 134]"
2245,"[1, 42, 55, 134]"
2285,"[1, 42, 45, 143]"
1529,"[1, 42, 45, 143]"
8227,"[1, 42, 45, 143]"
6731,"[1, 42, 45, 143]"
3657,"[1, 42, 45, 143]"
8002,"[1, 42, 45, 143]"
5674,"[1, 42, 45, 143]"
2658,"[1, 42, 55, 134]"
5633,"[1, 42, 45, 143]"
5111,"[1, 42, 45, 143]"
7848,"[1, 42, 45, 143]"
5462,"[1, 42, 45, 143]"
3681,"[1, 42, 45, 143]"
8632,"[1, 72, 73, 257]"
2365,"[1, 72, 73, 92, 257, 261]"
1454,"[1, 72, 257, 259]"
4346,"[1, 72, 257, 260]"
8236,"[1, 72, 244, 256]"
7198,"[1, 72, 74, 257]"
4711,"[1, 72, 244, 256]"
7059,"[1, 72, 2, 257, 259, 261]"
7638,"[1, 72, 94, 257]"
564,"[1, 72, 74, 257]"
778,"[1, 72, 73, 257]"
6039,"[1, 72, 73, 92, 257, 261]"
8328,"[1, 72, 257, 259]"
28,"[1, 72, 257, 260]"
93,"[1, 72, 244, 256]"
6908,"[1, 72, 74, 257]"
1912,"[1, 72, 244, 256]"
5203,"[1, 72, 2, 257, 259, 261]"
3826,"[1, 72, 94, 257]"
5392,"[1, 72, 74, 257]"
8009,"[1, 42, 69, 155]"
5819,"[1, 3, 7, 181]"
8529,"[1, 42, 69, 155]"
5389,"[1, 3, 42, 46, 101, 138, 174]"
2398,"[1, 42, 57, 138]"
601,"[1, 20, 38, 42, 46, 116, 138]"
4208,"[1, 42, 57, 138]"
1816,"[1, 42, 138, 139]"
7928,"[1, 42, 57, 138]"
1550,"[1, 20, 38, 42, 46, 116, 138]"
1086,"[1, 42, 57, 138]"
2380,"[1, 42, 136, 137]"
5084,"[1, 42, 62, 235]"
5499,"[1, 42, 56, 136]"
8571,"[1, 42, 71, 149]"
8905,"[1, 42, 71, 149]"
940,"[1, 42, 71, 149]"
5889,"[1, 42, 71, 149]"
6848,"[1, 42, 69, 71, 149, 155]"
1282,"[1, 42, 71, 149]"
3271,"[1, 42, 71, 138, 139, 149]"
3501,"[1, 42, 136, 137]"
7880,"[1, 42, 62, 235]"
5880,"[1, 42, 56, 136]"
5988,"[1, 42, 71, 149]"
890,"[1, 42, 71, 149]"
4784,"[1, 42, 71, 149]"
8670,"[1, 42, 71, 149]"
4589,"[1, 42, 69, 71, 149, 155]"
2016,"[1, 42, 71, 149]"
3207,"[1, 42, 71, 138, 139, 149]"
2131,"[1, 20, 37, 42, 50, 118, 228]"
4788,"[1, 20, 37, 42, 50, 118, 228]"
8557,"[1, 20, 25, 218]"
2869,"[1, 20, 25, 218]"
5069,"[1, 3, 17, 199]"
6415,"[1, 3, 17, 199]"
7713,"[1, 3, 17, 200]"
2937,"[1, 3, 17, 200]"
5332,"[1, 3, 17, 253]"
7952,"[1, 3, 17, 201]"
542,"[1, 3, 17, 84]"
1932,"[1, 3, 17, 253]"
504,"[1, 3, 17, 199, 253]"
1193,"[1, 3, 17, 201]"
8914,"[1, 42, 60, 230]"
3417,"[1, 42, 60, 230]"
6167,"[1, 42, 68, 240]"
7277,"[1, 42, 68, 240]"
3848,"[1, 42, 68, 237]"
4044,"[1, 42, 68, 237]"
3779,"[1, 42, 60, 230]"
8708,"[1, 42, 60, 230]"
505,"[1, 42, 60, 230]"
2781,"[1, 42, 68, 237]"
5364,"[1, 42, 68, 237]"
5041,"[1, 42, 68, 237]"
3552,"[1, 72, 82, 264]"
153,"[1, 72, 82, 264]"
2703,"[1, 72, 82, 264]"
2750,"[1, 72, 82, 264]"
6871,"[1, 72, 82, 264]"
3152,"[1, 72, 82, 264]"
6269,"[1, 72, 82, 264]"
7886,"[1, 72, 264, 266]"
1019,"[1, 72, 264, 266]"
4371,"[1, 72, 82, 264]"
6037,"[1, 72, 82, 264]"
4581,"[1, 72, 82, 264]"
2538,"[1, 72, 82, 264]"
1184,"[1, 72, 264, 266]"
4829,"[1, 72, 261, 263, 264, 268]"
6400,"[1, 42, 69, 155]"
7719,"[1, 42, 45, 140]"
713,"[1, 42, 53, 45]"
4547,"[1, 42, 136, 137]"
5891,"[1, 42, 136, 137]"
5215,"[1, 42, 136, 137]"
3719,"[1, 42, 58, 136]"
8943,"[1, 42, 58, 136]"
3857,"[1, 42, 58, 136]"
4627,"[1, 42, 58, 136]"
458,"[1, 42, 51, 231]"
4540,"[1, 3, 17, 84]"
2347,"[1, 42, 231, 233]"
723,"[1, 42, 51, 231]"
7754,"[1, 3, 17, 84]"
2518,"[1, 3, 17, 84]"
7828,"[1, 42, 45, 47]"
3403,"[1, 42, 54, 152]"
3886,"[1, 42, 54, 152]"
3052,"[1, 20, 33, 210]"
5177,"[1, 20, 22, 112]"
7045,"[1, 20, 33, 210]"
8808,"[1, 20, 22, 112]"
672,"[1, 20, 24, 113]"
8378,"[1, 20, 113, 213]"
6681,"[1, 20, 43, 114]"
6562,"[1, 20, 43, 114]"
6941,"[1, 20, 43, 114]"
7712,"[1, 20, 43, 114]"
2760,"[1, 20, 22, 112]"
3174,"[1, 20, 22, 112]"
2167,"[1, 20, 24, 113]"
1423,"[1, 20, 43, 114]"
872,"[1, 20, 43, 114]"
2228,"[1, 42, 48, 146]"
6509,"[1, 3, 10, 188]"
3289,"[1, 3, 11, 18]"
7660,"[1, 42, 57, 61, 65, 138, 231, 236]"
7129,"[1, 42, 51, 231, 233]"
1630,"[1, 42, 51, 231]"
2324,"[1, 42, 61, 231]"
4050,"[1, 42, 45, 61, 142, 231]"
5086,"[1, 42, 66, 70, 236, 121]"
8296,"[1, 3, 104, 163]"
2541,"[1, 3, 104, 163]"
3536,"[1, 3, 7, 183]"
3106,"[1, 3, 101, 104, 161, 172]"
4295,"[1, 3, 101, 104, 163, 172, 175]"
6592,"[1, 3, 104, 163]"
6522,"[1, 3, 7, 183]"
2989,"[1, 3, 7, 101, 174, 183]"
1393,"[1, 3, 104, 163]"
3307,"[1, 3, 11, 206]"
7808,"[1, 3, 11, 206]"
7821,"[1, 3, 11, 206]"
3977,"[1, 3, 4, 11, 104, 204]"
3544,"[1, 3, 11, 205]"
220,"[1, 3, 11, 205]"
8242,"[1, 3, 11, 206]"
5590,"[1, 3, 11, 206]"
6105,"[1, 3, 11, 206]"
7073,"[1, 3, 11, 206]"
4850,"[1, 3, 11, 206]"
5812,"[1, 3, 11, 206]"
5227,"[1, 3, 11, 206]"
7763,"[1, 3, 4, 11, 104, 204]"
1608,"[1, 3, 11, 205]"
177,"[1, 3, 11, 205]"
6765,"[1, 3, 11, 206]"
50,"[1, 3, 11, 206]"
423,"[1, 3, 11, 206]"
8911,"[1, 3, 11, 206]"
6447,"[1, 3, 11, 18]"
2375,"[1, 3, 11, 18]"
1919,"[1, 3, 19, 207]"
2992,"[1, 3, 8, 180]"
4332,"[1, 3, 11, 18]"
5136,"[1, 20, 21, 33, 112, 210]"
3528,"[1, 20, 24, 113]"
1952,"[1, 20, 33, 212, 214, 28]"
8750,"[1, 20, 33, 41, 210]"
2132,"[1, 20, 23, 33, 41, 42, 57, 113, 138]"
7993,"[1, 3, 11, 206]"
719,"[1, 3, 4, 20, 38, 104, 116]"
466,"[1, 20, 21, 33, 112, 210]"
5224,"[1, 20, 22, 112]"
7558,"[1, 20, 22, 112]"
3546,"[1, 20, 24, 113]"
6849,"[1, 20, 113, 213]"
5297,"[1, 20, 33, 212, 214, 28]"
6550,"[1, 20, 33, 41, 210]"
7051,"[1, 20, 23, 33, 41, 42, 57, 113, 138]"
2202,"[1, 3, 11, 206]"
956,"[1, 3, 4, 20, 38, 104, 116]"
7899,"[1, 20, 21, 33, 112, 210]"
7567,"[1, 20, 22, 112]"
7816,"[1, 20, 22, 112]"
1367,"[1, 20, 24, 113]"
2258,"[1, 20, 113, 213]"
7968,"[1, 20, 33, 35, 41, 114]"
1543,"[1, 20, 33, 35, 41, 114]"
1487,"[1, 20, 33, 35, 41, 114]"
2962,"[1, 20, 33, 35, 41, 114]"
5035,"[1, 20, 35, 114]"
5764,"[1, 20, 35, 114]"
4942,"[1, 20, 33, 35, 41, 114]"
4058,"[1, 20, 33, 35, 114, 210]"
8616,"[1, 20, 35, 114]"
3713,"[1, 20, 35, 38, 42, 114, 116, 134, 135]"
3126,"[1, 20, 33, 35, 41, 114]"
5614,"[1, 20, 33, 35, 41, 114]"
7674,"[1, 20, 33, 35, 41, 114]"
2566,"[1, 20, 33, 35, 41, 114]"
1742,"[1, 20, 35, 114]"
6808,"[1, 20, 35, 114]"
4887,"[1, 20, 33, 35, 41, 114]"
3349,"[1, 20, 33, 35, 114, 210]"
8712,"[1, 20, 35, 114]"
2988,"[1, 20, 35, 38, 42, 114, 116, 134, 135]"
8259,"[1, 20, 33, 41]"
4323,"[1, 20, 32, 131]"
6634,"[1, 20, 32, 131]"
1613,"[1, 20, 32, 132]"
3229,"[1, 20, 32, 131]"
8098,"[1, 20, 32, 132]"
289,"[1, 20, 32, 131]"
8348,"[1, 72, 73, 257]"
6540,"[1, 72, 92, 261]"
5117,"[1, 72, 257, 259]"
3561,"[1, 72, 74, 257]"
7022,"[1, 72, 92, 261]"
5352,"[1, 72, 74, 257]"
8538,"[1, 72, 73, 257]"
8516,"[1, 72, 74, 257]"
4152,"[1, 72, 74, 257]"
535,"[1, 72, 89, 261]"
7785,"[1, 72, 73, 257]"
